Warhouse,Item Name,Barcode,Description,Expired Date,Category,Quantity,Item Unit,Reorder Level Stock,လက်လီစျေး,လက်ကားစျေး,ဝယ်စျေး,Parent ID
Store,Sprite Lemon-Lime Flavour 250ml,850116008366,,,Softdrink,,Pcs,5,1300,0,1100,0
Store,Coca Cola Classic 250ml,8834000202100,,,Softdrink,,Pcs,5,,,,0
Store,Speed Energy Drink 250ml (Can),8830000085705,,,Softdrink,,Pcs,5,1100,0,950,0
Store,Kato Grape Juice With Nata Coco 320ml,8850624395240,,,Softdrink,,Pcs,5,1800,0,1500,0
Store,Kato Orange Juice With Nata Coco 320ml,8850624144343,,,Softdrink,,Pcs,5,1800,0,1500,0
Store,S Energy Drink 250ml ,8830000086979,,,Softdrink,,Pcs,5,600,550,460,0
Store,Horn Energy Drink 250ml,8830000086962,,,Softdrink,,Pcs,5,,,,0
Store,Vito Soy Classic Soy Milk 250ml,8830000014125,,,Softdrink,,Pcs,5,800,750,650,0
Store,Yinlu Soy Milk 350ml,6926892522069,,,Softdrink,,Pcs,5,1800,0,1500,0
Store,Asia Lychee Juice Drink 250ml,8830000010189,,,Softdrink,,Pcs,5,700,0,671,0
Store,Asia Tamaring Juice Drink 250ml,8830000012596,,,Softdrink,,Pcs,5,700,0,630,0
Store,Ve Ve Super Dink 260ml,4897037080299,,,Softdrink,,Pcs,5,700,650,600,0
Store,Ve Ve Aloe Peach Drink 260ml,4897037080619,,,Softdrink,,Pcs,5,700,650,600,0
Store,Ve Ve Fresh Lychee Drink 260ml,4897037080084,,,Softdrink,,Pcs,5,700,650,600,0
Store,Rocker Energy Drink Classic 260ml (Black),4897037080572,,,Softdrink,,Pcs,5,700,650,600,0
Store,Pascual Yogikids Steawberry Banana Fresa Platano 125g,8410128123567,,,Softdrink,,Pcs,5,,,,0
Store,Gumi Gumi High Vitamin-C Jelly 135g,8850389303542,,,Softdrink,,Pcs,5,1600,1400,1300,0
Store,Dutch Mill Yogurt Mixed Fruist Flavour 180ml,8851717040030,,,Softdrink,,Pcs,5,,,,0
Store,Dutch Mill Yoghurt Mixed Berries Flavour 90ml,8853002303110,,,Softdrink,,Pcs,5,800,0,650,0
Store,Dutch Mill Kids Yogurt Mixed Fruist Flavour 90ml,8851717040221,,,Softdrink,,Pcs,5,800,0,650,0
Store,Soy Milk Cucumber Flavour 248ml (China),6903254688076,,,Softdrink,,Pcs,5,800,0,650,0
Store,Soy Milk Sunflower Flavour 248ml (China),6903254000045,,,Softdrink,,Pcs,5,800,0,650,0
Store,Toy Stitch Blue 70000ks,3494805413788,,,Toy,,Pcs,5,,,,0
Store,Toy Doremon 70000ks,2416145384116,,,Toy,,Pcs,5,70000,65000,53000,0
Store,Toy Hello Kitty 70000ks,3709458227614,,,Toy,,Pcs,5,70000,65000,53000,0
Store,Toy Pig 50000ks,8175828541140,,,Toy,,Pcs,5,,,,0
Store,Toy (အမွှေးပွရုပ်) 38000ks,2668431226888,,,Toy,,Pcs,5,,,,0
Store,Toy (အမွှေးပွရုပ်) 35000ks,6722340208871,,,Toy,,Pcs,5,35000,32000,27500,0
Store,Toy (ပန်းရောင်ဝက်ဝံအမွှေးပွရုပ်) 33000ks,7829664170552,,,Toy,,Pcs,5,33000,30000,27500,0
Store,Toy (ဘဲရုပ်) 28000ks,4722299614992,,,Toy,,Pcs,5,28000,25000,22000,0
Store,Toy (သိုးရုပ်) 25000ks,2355823314321,,,Toy,,Pcs,5,25000,21000,17000,0
Store,Toy (အမွှေးပွရုပ်) 6000ks,7235541926066,,,Toy,,Pcs,5,6000,5500,4200,0
Store,Hat အနွေးဦးထုပ် 3000ks,1778706950484,,,Non Food,,Pcs,5,3000,0,2500,0
Store,Hat အနွေးဦးထုပ် *25 3500ks,9220102672993,,,Non Food,,Pcs,5,3500,0,2500,0
Store,Hat အနွေးဦးထုပ် *21 4000ks,5347107411625,,,Non Food,,Pcs,5,4000,3500,2100,0
Store,Hat အနွေးဦးထုပ် 4000ks,6730825286221,,,Non Food,,Pcs,5,4000,0,3200,0
Store,Hat အနွေးဦးထုပ် 4500ks,2869373996666,,,Non Food,,Pcs,5,4500,0,3900,0
Store,Hat အနွေးဦးထုပ် *37 5000ks,2233916467461,,,Non Food,,Pcs,5,5000,4500,3700,0
Store,Hat အနွေးဦးထုပ် *4 5500ks,7272739134834,,,Non Food,,Pcs,5,5500,5000,4000,0
Store,Hat အနွေးဦးထုပ် *45 5500ks,3875886174117,,,Non Food,,Pcs,5,5500,5000,4500,0
Store,Hat အနွေးဦးထုပ် *42 5500ks,9117186885794,,,Non Food,,Pcs,5,5500,5000,4200,0
Store,Hat အနွေးဦးထုပ် *48 6000ks,2998327443304,,,Non Food,,Pcs,5,6000,5500,4800,0
Store,Hat အနွေးဦးထုပ် *43 6000ks,2892589545052,,,Non Food,,Pcs,5,6000,5500,4300,0
Store,Hat အနွေးဦးထုပ် 6000ks,8247231784060,,,Non Food,,Pcs,5,6000,5500,4100,0
Store,Hat *47 အနွေးဦးထုပ် 6500ks,3474244101231,,,Non Food,,Pcs,5,6500,6000,4700,0
Store,Hat *55 အနွေးဦးထုပ် 6500ks,4721040968865,,,Non Food,,Pcs,5,6500,0,5500,0
Store,Hat အနွေးဦးထုပ် 7000ks,3777556128539,,,Non Food,,Pcs,5,7000,6500,5300,0
Store,Hat *60 အနွေးဦးထုပ် 7500ks,2805786787309,,,Non Food,,Pcs,5,7500,0,6000,0
Store,Hat *53 အနွေးဦးထုပ် 7500ks,1975283892965,,,Non Food,,Pcs,5,7500,7000,5300,0
Store,Hat *64 အနွေးဦးထုပ် 7500ks,1142719996928,,,Non Food,,Pcs,5,7500,7000,6400,0
Store,Hat အနွေးဦးထုပ် 7500ks,8797107773143,,,Non Food,,Pcs,5,7500,7000,5900,0
Store,Hat *65 အနွေးဦးထုပ် 8000ks,3551458138328,,,Non Food,,Pcs,5,8000,7500,6500,0
Store,Hat အနွေးဦးထုပ် 8000ks,8060105112079,,,Non Food,,Pcs,5,8000,7500,6000,0
Store,Hat *70 အနွေးဦးထုပ် 8500ks,4465345130625,,,Non Food,,Pcs,5,8500,8000,7000,0
Store,Hat *65 အနွေးဦးထုပ် 8500ks,1388541486583,,,Non Food,,Pcs,5,8500,8000,6500,0
Store,Hat အနွေးဦးထုပ် 1500ks,1629654759851,,,Non Food,,Pcs,5,1500,0,1000,0
Store,Hat အနွေးဦးထုပ် 2000ks,8059473119872,,,Non Food,,Pcs,5,2000,0,1500,0
Store,Hat အနွေးဦးထုပ် 2500ks,8070685460071,,,Non Food,,Pcs,5,2500,0,1900,0
Store,Hat အနွေးဦးထုပ် 3500ks,4514210470714,,,Non Food,,Pcs,5,3500,0,2800,0
Store,Hat အနွေးဦးထုပ် 5000ks,1474520663233,,,Non Food,,Pcs,5,5000,4500,3500,0
Store,Hat အနွေးဦးထုပ် 6500ks,7890206616869,,,Non Food,,Pcs,5,6500,0,5000,0
Store,Hat အနွေးဉီးထုပ် 8500ks,6687434461689,,,Non Food,,Pcs,5,8500,8000,6800,0
Store,Hat အနွေးဦးထုပ် 8500ks,5469042365396,,,Non Food,,Pcs,5,8500,8000,6800,0
Store,Hat *75 အနွေးဦးထုပ် 9000ks,8823193669296,,,Non Food,,Pcs,5,9000,8500,7500,0
Store,Hat အနွေးဦးထုပ် 9000ks,4320871413423,,,Non Food,,Pcs,5,9000,8500,7100,0
Store,Hat *77 အနွေးဦးထုပ် 10000ks,4540238868073,,,Non Food,,Pcs,5,10000,9500,7700,0
Store,Hat *75 အနွေးဦးထုပ် 10000ks,8035748131282,,,Non Food,,Pcs,5,10000,9500,7500,0
Store,Hat *79 အနွေးဦးထုပ် 10000ks,6465327867998,,,Non Food,,Pcs,5,10000,9500,7900,0
Store,Hat *78 အနွေးဦးထုပ် 10000ks,3240448607981,,,Non Food,,Pcs,5,10000,9500,7800,0
Store,Hat *85 အနွေးဦးထုပ် 10000ks,5052570481692,,,Non Food,,Pcs,5,10000,9500,8500,0
Store,Hat *80 အနွေးဦးထုပ် 10000ks,2768378536894,,,Non Food,,Pcs,5,10000,9500,8000,0
Store,Hat *81 အနွေးဦးထုပ် 10000ks,2989114790350,,,Non Food,,Pcs,5,10000,9500,8100,0
Store,Hat အနွေးဦးထုပ် 10000ks,8752160769854,,,Non Food,,Pcs,5,10000,9500,8400,0
Store,Hat အနွေးဦးထုပ် 11000ks,7578016761923,,,Non Food,,Pcs,5,11000,9500,8200,0
Store,Hat အနွေးဦးထုပ် 13000ks,6010207642518,,,Non Food,,Pcs,5,13000,12500,10000,0
Store,Hat အနွေးဦးထုပ် 15000ks,6989193744677,,,Non Food,,Pcs,5,15000,14500,12500,0
Store,Hat အနွေးဦးထုပ် 16000ks,8556266222837,,,Non Food,,Pcs,5,16000,15000,12500,0
Store,Hat လျှာထိုးဦးထုပ် 3500ks,4339555626387,,,Non Food,,Pcs,5,3500,3000,2600,0
Store,Hat လျှာထိုးဗြောင် 3500ks,9223098316087,,,Non Food,,Pcs,5,3500,0,2800,0
Store,Hat လျှာထိုးဦးထုပ် 4000ks,5076700702341,,,Non Food,,Pcs,5,4000,0,3100,0
Store,Hat Fancy လျှာထိုးဦးထုပ် 4000ks,7906385701941,,,Non Food,,Pcs,5,4000,3500,2500,0
Store,Hat လျှာထိုးဦးထုပ် 4500ks,9072416207640,,,Non Food,,Pcs,5,4500,0,3800,0
Store,Hat လျှာထိုးဦးထုပ် 5000ks,8607468306938,,,Non Food,,Pcs,5,5000,0,4300,0
Store,Hat Fancy လျှာထိုးဦးထုပ် 5000ks,8089356072345,,,Non Food,,Pcs,5,5000,0,4200,0
Store,Hat  လျှာထိုးအရှည်  5000ks,9281470970692,,,Non Food,,Pcs,5,5000,0,4000,0
Store,Hat လျှာထိုးဦးထုပ် 6000ks,3105845620141,,,Non Food,,Pcs,5,6000,5500,4900,0
Store,Hat လျှာထိုးဦးထုပ် 6500ks,1407306700228,,,Non Food,,Pcs,5,6500,6000,4900,0
Store,Hat လျှာထိုးဦးထုပ် 7000ks,4683751382050,,,Non Food,,Pcs,5,7000,6500,4700,0
Store,Hat လျှာထိုးဦးထုပ် 8500ks,7186603301508,,,Non Food,,Pcs,5,8500,8000,6800,0
Store,Hat လျှာထိုးဦးထုပ် 9500ks,4885374894358,,,Non Food,,Pcs,5,9500,8500,7100,0
Store,Hat လျှာထိုးဦးထုပ် 12000ks,1439902494867,,,Non Food,,Pcs,5,12000,11000,8800,0
Store,Hat လျှာထိုး  ကလေးဦးထုပ် 5500ks,8621473740105,,,Non Food,,Pcs,5,5500,5000,4200,0
Store,Hat လျှာထိုး  ကလေးဦးထုပ် 3500ks,2869765683631,,,Non Food,,Pcs,5,3500,0,2750,0
Store,Hat လျှာထိုး  ကလေးဦးထုပ် 6000ks,5722253785293,,,Non Food,,Pcs,5,6000,5500,4400,0
Store,Hat လျှာထိုး  ကလေးဦးထုပ် 4500ks,6147045694741,,,Non Food,,Pcs,5,4500,4000,3500,0
Store,Hat လျှာထိုး  ကလေးအရုပ်ဦးထုပ် 6500ks,8320378581881,,,Non Food,,Pcs,5,6500,6000,5500,0
Store,Hat လျှာထိုး  ကလေးဦးထုပ် 5000ks,6450353799481,,,Non Food,,Pcs,5,5000,4500,4000,0
Store,Hat လျှာထိုး  ကလေးဦးထုပ် 4000ks,6487158274158,,,Non Food,,Pcs,5,4000,0,3500,0
Store,Hat လျှာထိုး  ကလေးဦးထုပ် 3000ks (သရေကြိုး),9471163180679,,,Non Food,,Pcs,5,3000,0,2500,0
Store,Hat ဦးထုပ်အဝိုင်း  6000ks,5525467155193,,,Non Food,,Pcs,5,6000,5500,4800,0
Store,Hat ဦးထုပ်အဝိုင်း  3000ks,8903089496196,,,Non Food,,Pcs,5,3000,0,2500,0
Store,Hat ဦးထုပ်အဝိုင်း ကြိုးပါ 9500ks,7817206370881,,,Non Food,,Pcs,5,9500,9000,7300,0
Store,Hat ဦးထုပ်အဝိုင်း ကြိုးပါ 4000ks,4003267051408,,,Non Food,,Pcs,5,4000,0,3200,0
Store,Hat ဦးထုပ်အဝိုင်း ကြိုးပါ 4500ks,7384844090339,,,Non Food,,Pcs,5,4500,0,3500,0
Store,Hat ဦးထုပ်အဝိုင်း ကြိုးပါ 5000ks,7562383012801,,,Non Food,,Pcs,5,5000,4500,3600,0
Store,Hat ဦးထုပ်အဝိုင်း 5500ks,4568507591828,,,Non Food,,Pcs,5,5500,5000,4000,0
Store,Hat ဦးထုပ်အဝိုင်း 6000ks,7107759811383,,,Non Food,,Pcs,5,6000,5500,4000,0
Store,Hat ဦးထုပ်အဝိုင်း 7000ks,4015552969367,,,Non Food,,Pcs,5,7000,6000,5000,0
Store,Hat ဦးထုပ်အဝိုင်း 7500ks,4981637877370,,,Non Food,,Pcs,5,7500,7000,6000,0
Store,Hat ဦးထုပ်အဝိုင်း ကြိုးပါ 7500ks,5347413843806,,,Non Food,,Pcs,5,7500,7000,5300,0
Store,Summer  Hat  7500ks,6245331338413,,,Non Food,,Pcs,5,7500,7000,5500,0
Store,Summer  Hat  8500ks,4652363680977,,,Non Food,,Pcs,5,8500,8000,6900,0
Store,Summer  Hat  10000ks,6767825553817,,,Non Food,,Pcs,5,10000,9000,7000,0
Store,Summer  Hat  11000ks,5115411656175,,,Non Food,,Pcs,5,11000,10000,8900,0
Store,Summer  Hat  12000ks,1540343034304,,,Non Food,,Pcs,5,12000,11500,9700,0
Store,Hat ကလေးဦးထုပ်အဝိုင်း 3000ks,7385668566291,,,Non Food,,Pcs,5,3000,0,2500,0
Store,Hat ကလေးဦးထုပ်အဝိုင်း 3500ks,2060009845208,,,Non Food,,Pcs,5,3500,0,2800,0
Store,Hat ကလေးဦးထုပ်အဝိုင်း 4000ks,7849863934915,,,Non Food,,Pcs,5,4000,3500,3000,0
Store,Hat ကလေးဦးထုပ်အဝိုင်း 5000ks,9337685661754,,,Non Food,,Pcs,5,5000,4500,4000,0
Store,Hat ကလေးဦးထုပ်အဝိုင်း 6000ks,5008285011006,,,Non Food,,Pcs,5,6000,5500,4500,0
Store,Hat ကလေးဦးထုပ်အဝိုင်း 7500ks,9264816603638,,,Non Food,,Pcs,5,7500,7000,5800,0
Store,Hat ဆောင်းတွင်းဆောင်းဦးထုပ် 10000ks,5308211342991,,,Non Food,,Pcs,5,10000,9500,8400,0
Store,YS.Shengbj Cotton Sock  (ခြေအိတ်),6974504740035,,,Non Food,,Pcs,5,1500,0,1000,0
Store,Yu Ya Ya Children Sport (ခြေအိတ်),6972009319909,,,Non Food,,Pcs,5,2000,0,1500,0
Store,Nike Sport Sods  ( ခြေအိတ်),4574671259624,,,Non Food,,Pcs,5,2200,0,1300,0
Store,Nike Sport Sods  41-48  (ခြေအိတ်),7251556677878,,,Non Food,,Pcs,5,2000,0,1300,0
Store,Cotton Sock Kid's  (ခြေအိတ်),6752899288680,,,Non Food,,Pcs,5,1800,0,1150,0
Store,Baby Sock   (ခြေအိတ်),6974663850033,,,Non Food,,Pcs,5,1500,0,900,0
Store,Shang Zungizu Baby Sock  (ခြေအိတ်),6974660550493,,,Non Food,,Pcs,5,1800,0,1150,0
Store,Beihaoxiong Socks (ခြေအိတ်),6972622068055,,,Non Food,,Pcs,5,1500,0,900,0
Store,Suprenr (ခြေအိတ်),4364612658216,,,Non Food,,Pcs,5,2500,0,1800,0
Store,Ioulor  (1pcs)  (ခြေအိတ်),7105056074326,,,Non Food,,Pcs,5,2500,0,2000,0
Store,အသားကပ်ခြေအိတ်ဖြူ  (700ks),8142323482124,,,Non Food,,Pcs,5,700,0,500,0
Store,အသားကပ်ခြေအိတ်ညို  (700ks),1913371717028,,,Non Food,,Pcs,5,700,0,500,0
Store,အသားကပ်ခြေအိတ်တို   (500ks),4735136423749,,,Non Food,,Pcs,5,500,0,300,0
Store,ကလေးခြေအိတ်  (500ks),6296833092075,,,Non Food,,Pcs,5,500,0,300,0
Store,ဇာခြေအိတ်အဖြူ,5553129435031,,,Non Food,,Pcs,5,2000,0,1400,0
Store,Dongjia  Socks (ကလေးခြေအိတ်),6805031217281,,,Non Food,,Pcs,5,1000,0,650,0
Store,Luenco Socks (ကလေးခြေအိတ်),9251471804678,,,Non Food,,Pcs,5,1800,0,1200,0
Store,23 Sport Socks  (ခြေအိတ်),1021563235677,,,Non Food,,Pcs,5,1800,0,1200,0
Store,Mingduzu Socks  (ခြေအိတ်),6924574000119,,,Non Food,,Pcs,5,2500,0,1700,0
Store,Yashu (26cm-28cm)  (ခြေအိတ်),7936603478379,,,Non Food,,Pcs,5,2000,0,1500,0
Store,Nian Qiu Stretch (လက်အိတ်),6985237686866,,,Non Food,,Pcs,5,1000,0,800,0
Store,Love လက်အိတ် 4500ks,2675142286988,,,Non Food,,Pcs,5,4500,0,3900,0
Store,Love  Everyday 5000ks,7689667461640,,,Non Food,,Pcs,5,5000,0,4000,0
Store,Qianqian (မိန်းကလေးလက်အိတ်),1190301936845,,,Non Food,,Pcs,5,1500,0,1150,0
Store,ကလေးလက်အိတ်,3559881089804,,,Non Food,,Pcs,5,4500,0,3900,0
Store,Qianqian   Classic Magic (လက်အိတ်),7602980030225,,,Non Food,,Pcs,5,1000,0,700,0
Store,ချည်လက်အိတ်,3762726278909,,,Non Food,,Pcs,5,2500,0,1800,0
Store,Temeisi (ချည်လက်အိတ်),9643392674063,,,Non Food,,Pcs,5,1000,0,700,0
Store,Wahaha Ice Cream (စတော်ဘယ်ရီ) ဗူး 700ks,8836000054833,,,Ice Cream,,Pcs,5,700,0,400,0
Store,Wahaha Ice Cream (ချောကလပ်) ဗူး 700ks,6543477228798,,,Ice Cream,,Pcs,5,,,,0
Store,Wahaha Ice Cream (ဒူးရင်း) ဗူး 700ks,2890100436049,,,Ice Cream,,Pcs,5,,,,0
Store,Wahaha Ice Cream (နာနတ်) 600ks,8836000054857,,,Ice Cream,,Pcs,5,,,,0
Store,Wahaha Ice Cream (နို့ကွေကာ) 600ks,2017125000134,,,Ice Cream,,Pcs,5,600,0,400,0
Store,Wahaha Ice Cream (ချော့ချောင်း) 600ks,8836000054802,,,Ice Cream,,Pcs,5,600,0,400,0
Store,Wahaha Ice Cream (ဌက်ပျော) 600ks,8836000054611,,,Ice Cream,,Pcs,5,600,0,400,0
Store,Wahaha Ice Cream (Vစိမ်း-စတော်/နို့/ချော/ဒူးရင်း/ပိန်းဥ) 600ks,8836000054826,,,Ice Cream,,Pcs,5,600,0,350,0
Store,Wahaha Ice Cream (နို့ဓါးလှီး) 600ks,2679775458637,,,Ice Cream,,Pcs,5,,,,0
Store,Wahaha Ice Cream (ကြွပ်ကြွပ်မွှေး) 700ks,8836000054819,,,Ice Cream,,Pcs,5,700,0,550,0
Store,Wahaha Ice Cream (လိမ္မော်) 300ks,8836000054758,,,Ice Cream,,Pcs,5,300,0,170,0
Store,Wahaha Ice Cream (ဖရဲသီး) 300ks,8836000054789,,,Ice Cream,,Pcs,5,300,0,110,0
Store,Wahaha Ice Cream (ကိုလာ) 300ks,8836000054734,,,Ice Cream,,Pcs,5,300,0,170,0
Store,Wahaha Ice Cream (သံပုရာ) 300ks,8836000054741,,,Ice Cream,,Pcs,5,300,0,170,0
Store,Wahaha Ice Cream (ကျွဲရိုင်း) 300ks,8836000054772,,,Ice Cream,,Pcs,5,300,0,170,0
Store,Wahaha Ice Cream (သရဲလျှာ) 300Ks,,,,Ice Cream,,Pcs,5,300,0,210,0
Store,Wahaha Ice Cream (ပဲနီ) 300ks,3533671994080,,,Ice Cream,,Pcs,5,,,,0
Store,Wahaha Ice Cream (ပဲစိမ်း) 300ks,8836000054864,,,Ice Cream,,Pcs,5,300,0,210,0
Store,Wahaha Ice Cream ရှယ်ကြိုက်ရေခဲချောင်း (‌ကောက်ညှင်းမွှေး/စပျစ်/လိမ္မော်/ပဲ/နို့/ပြောင်းဖူး/ဖာလူဒါ/သံပုရာ/မန်ကျည်း/စတော်/မက်မန်း) 300ks,3603055541633,,,Ice Cream,,Pcs,5,,,,0
Store,အကောင်းလေး ရေခဲချောင်း 350ks,5340120907380,,,Ice Cream,,Pcs,5,,,,0
Store,အကောင်းလေး ချော့ချောင်း 500ks,7782242711960,,,Ice Cream,,Pcs,5,,,,0
Store,အကောင်းလေး ဗူး 1000ks,7411639032509,,,Ice Cream,,Pcs,5,,,,0
Store,အကောင်းလေး ပေါင်မုန့် 1000ks,6745173494303,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ် ပြောင်ရေခဲချောင်း 100ks,7034575064573,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ်  အိတ်ဖြူရသာစုံချောင်း 150ks,8055299990954,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ် သီးစုံဒိန်ချောင်း 500ks,5849568089295,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ် သီးစုံအရသာချောင်း 200ks,9680138764411,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ် ပေါင်မုန့် 1200ks,3699220834334,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ် ကွေကာချောင်း 1300ks,9302401553033,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ် ဒိန်ချဉ်ချောင်း 350ks,9912039083835,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ် ချော့ချောင်း 500ks,1700221661637,,,Ice Cream,,Pcs,5,,,,0
Store,တိုင်းချစ် ပဲချောင်း ,7814832391259,,,Ice Cream,,Pcs,5,,,,0
Store,သမီးတော် ဒိန်ချဉ်ချောင်း 300ks,3720200372024,,,Ice Cream,,Pcs,5,300,0,220,0
Store,သမီးတော် ကူဖူးလ်ချောင်း 700ks,7320201117325,,,Ice Cream,,Pcs,5,700,0,600,0
Store,သမီးတော် ပေါင်မုန့် 2500ks,2309201816235,,,Ice Cream,,Pcs,5,2500,0,2300,0
Store,One One သီးစုံချောင်း 500ks,4345623651137,,,Ice Cream,,Pcs,5,,,,0
Store,One One ချော့ချောင်း 500ks,6748478887863,,,Ice Cream,,Pcs,5,,,,0
Store,One One နို့ကွေကာချောင်း 500ks,1671193302609,,,Ice Cream,,Pcs,5,,,,0
Store,One One ဗူး 500ks,4662964060009,,,Ice Cream,,Pcs,5,,,,0
Store,ကြိုက်ကြိုက် ရေခဲချောင်း 500ks,6523063856840,,,Ice Cream,,Pcs,5,300,0,214,0
Store,ကောင်းသာဒိန်ချဉ်ချောင်း 600ks,6657454500668,,,Ice Cream,,Pcs,5,600,0,500,0
Store,ဖူးပွင့်ဒိန်ချဉ်ချောင်း 600ks,3602713942058,,,Ice Cream,,Pcs,5,,,,0
Store,ပန်းမြို့တော်ဒိန်ချဉ်အရည် 800ks,5722035089595,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ထမင်းဘူးကြီး 9500ks,9943541409653,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ထမင်းဘူးသေး 6000ks,7274557403185,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Vကြီး 3000ks,9796909610594,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Vသေး 2000ks,2071485557981,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Sundoe ခွက် 3300ks,9054202489751,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ King ခွက် 3000ks,2556197065998,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ကွေကာချောင်းစုံ 2200ks,8470481132026,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Blue+Choco ဗူး 3200ks,5678360479924,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ သုံးရောင်ခြယ် 2600ks,7606097061608,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Snowy 3300ks,8512645657300,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ခွက်သေး 1200ks,7717546585627,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ရောင်စုံချောင်း 1100ks,7744008505527,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Blueberry ချောင်း 1600ks,3874774561572,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ပြောင်းဖူး 2000ks,8127924149287,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ သခွား 2000ks,1006485661216,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ချောကလက်အသဲတုံး 2000ks,7755797881778,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ စတော်ချောင်း 1900ks,2077665682542,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ လိမ္မော်ချောင်း 2400ks,4130396727857,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ အုန်းမဲချောင်း,6970377572735,,,Ice Cream,,Pcs,5,2800,2700,2500,0
Store,တရုတ်ရေခဲ ၅ချောင်းပါဘူး,5949178518441,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ၅ချောင်းပါအထုတ်,7446421568423,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ပဲစိမ်း 2000ks,9037091487367,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ နေကြာစိ 1500ks,5063198172435,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ စပျစ်သီးပါရေခဲမုန့် 2400ks,7264726494533,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ဝေဖာရေခဲမုန့် (အစိမ်း) 2000ks,6932006220219,,,Ice Cream,,Pcs,5,2000,1900,1700,0
Store,တရုတ်ရေခဲ လေးထောင့်တုံး၅ခုပါ 2500ks,1676512722373,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ဒူးရင်း၃ခုတွဲ 3200ks,4496197040893,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ဒူးရင်းလေရာကိတ် 6500ks,5245107802736,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Bubble Tea ဗူး 4500ks,6854516221688,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Cookieချောင်း 1800ks,2903456698624,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ဒူးရင်းချောင်း 3000ks,8123781324089,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ခဲတံColourချောင်း 800ks,9312409346438,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ သရဲဂျယ်လီချောင်း 900ks,6407605176101,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ကတော့ဖြူ,1357254885426,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ Brown Sugar 2000ks,8853815007915,,,Ice Cream,,Pcs,5,2000,1800,1600,0
Store,တရုတ်ရေခဲ Cravlo 2200ks,4443900617804,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ သီးစုံချောင်း 2000ks,3390913048730,,,Ice Cream,,Pcs,5,,,,0
Store,တရုတ်ရေခဲ ဘီစကစ်ချောင်း (အဝါ) 3300ks,6970377575811,,,Ice Cream,,Pcs,5,3300,3100,2900,0
Store,တရုတ်ရေခဲ ကော်ဖီအုန်းမဲ 2800ks,6970377575323,,,Ice Cream,,Pcs,5,2800,2700,2500,0
Store,တရုတ်ရေခဲ နို့ပြာချောင်း 2000ks,6955260420287,,,Ice Cream,,Pcs,5,1800,2000,1600,0
